group,id,course,semester,grade
3,415,Xenobiology and Extraterrestrial Life,1,18.75
3,417,Artificial Intelligence and Robotics,1,17
3,417,Artificial Intelligence and Robotics,1,12
3,417,Artificial Intelligence and Robotics,1,1
3,417,Artificial Intelligence and Robotics,1,11.5
3,417,Artificial Intelligence and Robotics,1,10.5
3,417,Artificial Intelligence and Robotics,1,13
3,417,Astroengineering and Planetary Colonization,1,15
3,417,Astroengineering and Planetary Colonization,1,9.5
3,417,Astroengineering and Planetary Colonization,1,13
3,417,Cybernetics and Human Augmentation,2,10.25
3,417,Cybernetics and Human Augmentation,2,12.5
3,417,Cybernetics and Human Augmentation,2,11.5
3,417,Cybernetics and Human Augmentation,2,12
3,417,Cybernetics and Human Augmentation,2,10.5
3,417,Cybernetics and Human Augmentation,2,11.75
3,417,Energy Harvesting and Sustainability,2,18.5
3,417,Energy Harvesting and Sustainability,2,14.5
3,417,Energy Harvesting and Sustainability,2,14.5
3,417,Energy Harvesting and Sustainability,2,13
3,417,Energy Harvesting and Sustainability,2,10
3,417,Energy Harvesting and Sustainability,2,19.5
3,417,Energy Harvesting and Sustainability,2,13
3,417,Energy Harvesting and Sustainability,2,15.5
3,417,Energy Harvesting and Sustainability,2,12
3,417,Energy Harvesting and Sustainability,2,10.5
3,417,Interstellar Travel and Navigation,2,12.7
3,417,Interstellar Travel and Navigation,2,17.1
3,417,Interstellar Travel and Navigation,2,13.2
3,417,Interstellar Travel and Navigation,2,11.2
3,417,Interstellar Travel and Navigation,2,15
3,417,Interstellar Travel and Navigation,2,11.9
3,417,Interstellar Travel and Navigation,2,12.6
3,417,Neurotechnology and Mind Control,2,10.5
3,417,Neurotechnology and Mind Control,2,11
3,417,Neurotechnology and Mind Control,2,11
3,417,Neurotechnology and Mind Control,2,12.5
3,417,Quantum Physics and Time Manipulation,1,10
3,417,Quantum Physics and Time Manipulation,1,9
3,417,Quantum Physics and Time Manipulation,1,9.5
3,417,Quantum Physics and Time Manipulation,1,12.5
3,417,Quantum Physics and Time Manipulation,1,9.5
3,417,Quantum Physics and Time Manipulation,1,17
3,417,Space Law and Ethics,2,16.6
3,417,Space Law and Ethics,2,10.7
3,417,Space Law and Ethics,2,5.6
3,417,Virtual Reality and Simulated Environments,1,13
3,417,Virtual Reality and Simulated Environments,1,8
3,417,Virtual Reality and Simulated Environments,1,9.5
3,417,Virtual Reality and Simulated Environments,1,10
3,417,Virtual Reality and Simulated Environments,1,9
3,417,Virtual Reality and Simulated Environments,1,15.5
3,417,Virtual Reality and Simulated Environments,1,4.5
3,417,Xenobiology and Extraterrestrial Life,1,12.25
3,417,Xenobiology and Extraterrestrial Life,1,16
3,417,Xenobiology and Extraterrestrial Life,1,18.5
3,417,Xenobiology and Extraterrestrial Life,1,7.75
3,417,Xenobiology and Extraterrestrial Life,1,8.75
3,437,Artificial Intelligence and Robotics,1,10
3,437,Artificial Intelligence and Robotics,1,8.5
3,437,Artificial Intelligence and Robotics,1,12
3,437,Artificial Intelligence and Robotics,1,9
3,437,Artificial Intelligence and Robotics,1,17.5
3,437,Artificial Intelligence and Robotics,1,18
3,437,Astroengineering and Planetary Colonization,1,16.5
3,437,Astroengineering and Planetary Colonization,1,12.5
3,437,Astroengineering and Planetary Colonization,1,14.5
3,437,Cybernetics and Human Augmentation,2,12.75
3,437,Cybernetics and Human Augmentation,2,13
3,437,Cybernetics and Human Augmentation,2,11.5
3,437,Cybernetics and Human Augmentation,2,13
3,437,Cybernetics and Human Augmentation,2,11
3,437,Cybernetics and Human Augmentation,2,13
3,437,Energy Harvesting and Sustainability,2,15.5
3,437,Energy Harvesting and Sustainability,2,16
3,437,Energy Harvesting and Sustainability,2,17.5
3,437,Energy Harvesting and Sustainability,2,9.5
3,437,Energy Harvesting and Sustainability,2,10
3,437,Energy Harvesting and Sustainability,2,11.5
3,437,Energy Harvesting and Sustainability,2,11.5
3,437,Energy Harvesting and Sustainability,2,13.5
3,437,Energy Harvesting and Sustainability,2,17
3,437,Energy Harvesting and Sustainability,2,8.5
3,437,Interstellar Travel and Navigation,2,8.4
3,437,Interstellar Travel and Navigation,2,7.7
3,437,Interstellar Travel and Navigation,2,11.5
3,437,Interstellar Travel and Navigation,2,8.8
3,437,Interstellar Travel and Navigation,2,9.7
3,437,Interstellar Travel and Navigation,2,10.6
3,437,Interstellar Travel and Navigation,2,9.2
3,437,Neurotechnology and Mind Control,2,6.5
3,437,Neurotechnology and Mind Control,2,10
3,437,Neurotechnology and Mind Control,2,5.5
3,437,Neurotechnology and Mind Control,2,8
3,437,Quantum Physics and Time Manipulation,1,8
3,437,Quantum Physics and Time Manipulation,1,9
3,437,Quantum Physics and Time Manipulation,1,8.5
3,437,Quantum Physics and Time Manipulation,1,8
3,437,Quantum Physics and Time Manipulation,1,2.5
3,437,Quantum Physics and Time Manipulation,1,8
3,437,Space Law and Ethics,2,11.3
3,437,Space Law and Ethics,2,9.7
3,437,Space Law and Ethics,2,13.2
3,437,Virtual Reality and Simulated Environments,1,11.5
3,437,Virtual Reality and Simulated Environments,1,13.5
3,437,Virtual Reality and Simulated Environments,1,7.5
3,437,Virtual Reality and Simulated Environments,1,11
3,437,Virtual Reality and Simulated Environments,1,9
3,437,Virtual Reality and Simulated Environments,1,8
3,437,Virtual Reality and Simulated Environments,1,5.5
3,437,Xenobiology and Extraterrestrial Life,1,8.25
3,437,Xenobiology and Extraterrestrial Life,1,8.5
3,437,Xenobiology and Extraterrestrial Life,1,7.75
3,437,Xenobiology and Extraterrestrial Life,1,9.25
3,437,Xenobiology and Extraterrestrial Life,1,8.5
3,443,Artificial Intelligence and Robotics,1,8.5
3,443,Artificial Intelligence and Robotics,1,9
3,443,Artificial Intelligence and Robotics,1,13
3,443,Artificial Intelligence and Robotics,1,16.5
3,443,Artificial Intelligence and Robotics,1,10.5
3,443,Artificial Intelligence and Robotics,1,12
3,443,Astroengineering and Planetary Colonization,1,16
3,443,Astroengineering and Planetary Colonization,1,12.5
3,443,Astroengineering and Planetary Colonization,1,13.5
3,443,Cybernetics and Human Augmentation,2,12.5
3,443,Cybernetics and Human Augmentation,2,11.5
3,443,Cybernetics and Human Augmentation,2,12.5
3,443,Cybernetics and Human Augmentation,2,12.75
3,443,Cybernetics and Human Augmentation,2,13.5
3,443,Cybernetics and Human Augmentation,2,10.5
3,443,Energy Harvesting and Sustainability,2,8.5
3,443,Energy Harvesting and Sustainability,2,11
3,443,Energy Harvesting and Sustainability,2,11.5
3,443,Energy Harvesting and Sustainability,2,14.5
3,443,Energy Harvesting and Sustainability,2,16.5
3,443,Energy Harvesting and Sustainability,2,15.5
3,443,Energy Harvesting and Sustainability,2,4.5
3,443,Energy Harvesting and Sustainability,2,11
3,443,Energy Harvesting and Sustainability,2,16
3,443,Energy Harvesting and Sustainability,2,9.5
3,443,Interstellar Travel and Navigation,2,12.4
3,443,Interstellar Travel and Navigation,2,9
3,443,Interstellar Travel and Navigation,2,6.2
3,443,Interstellar Travel and Navigation,2,13.5
3,443,Interstellar Travel and Navigation,2,9.6
3,443,Interstellar Travel and Navigation,2,9.6
3,443,Interstellar Travel and Navigation,2,9.6
3,443,Neurotechnology and Mind Control,2,11
3,443,Neurotechnology and Mind Control,2,8
3,443,Neurotechnology and Mind Control,2,8
3,443,Neurotechnology and Mind Control,2,12.5
3,443,Quantum Physics and Time Manipulation,1,11.5
3,443,Quantum Physics and Time Manipulation,1,8
3,443,Quantum Physics and Time Manipulation,1,10.5
3,443,Quantum Physics and Time Manipulation,1,10.5
3,443,Quantum Physics and Time Manipulation,1,12.5
3,443,Quantum Physics and Time Manipulation,1,6.5
3,443,Space Law and Ethics,2,11.6
3,443,Space Law and Ethics,2,6.9
3,443,Space Law and Ethics,2,9.1
3,443,Virtual Reality and Simulated Environments,1,9
3,443,Virtual Reality and Simulated Environments,1,10.5
3,443,Virtual Reality and Simulated Environments,1,10.5
3,443,Virtual Reality and Simulated Environments,1,9.5
3,443,Virtual Reality and Simulated Environments,1,12.5
3,443,Virtual Reality and Simulated Environments,1,11
3,443,Virtual Reality and Simulated Environments,1,9
3,443,Xenobiology and Extraterrestrial Life,1,13.25
3,443,Xenobiology and Extraterrestrial Life,1,14
3,443,Xenobiology and Extraterrestrial Life,1,5.5
3,443,Xenobiology and Extraterrestrial Life,1,10
3,443,Xenobiology and Extraterrestrial Life,1,13.75
3,445,Artificial Intelligence and Robotics,1,16.5
3,445,Artificial Intelligence and Robotics,1,14
3,445,Artificial Intelligence and Robotics,1,14.5
3,445,Artificial Intelligence and Robotics,1,13
3,445,Artificial Intelligence and Robotics,1,10.5
3,445,Artificial Intelligence and Robotics,1,11
3,445,Astroengineering and Planetary Colonization,1,10.5
3,445,Astroengineering and Planetary Colonization,1,14
3,445,Astroengineering and Planetary Colonization,1,11
3,445,Cybernetics and Human Augmentation,2,12.25
3,445,Cybernetics and Human Augmentation,2,13
3,445,Cybernetics and Human Augmentation,2,12.25
3,445,Cybernetics and Human Augmentation,2,12
3,445,Cybernetics and Human Augmentation,2,10
3,445,Cybernetics and Human Augmentation,2,10.5
3,445,Energy Harvesting and Sustainability,2,11.5
3,445,Energy Harvesting and Sustainability,2,16.5
3,445,Energy Harvesting and Sustainability,2,12.5
3,445,Energy Harvesting and Sustainability,2,11.5
3,445,Energy Harvesting and Sustainability,2,10.5
3,445,Energy Harvesting and Sustainability,2,8.5
3,445,Energy Harvesting and Sustainability,2,15
3,445,Energy Harvesting and Sustainability,2,12
3,445,Energy Harvesting and Sustainability,2,16.5
3,445,Energy Harvesting and Sustainability,2,11
3,445,Interstellar Travel and Navigation,2,11.2
3,445,Interstellar Travel and Navigation,2,10.7
3,445,Interstellar Travel and Navigation,2,10.3
3,445,Interstellar Travel and Navigation,2,12.9
3,445,Interstellar Travel and Navigation,2,12.1
3,445,Interstellar Travel and Navigation,2,12.4
3,445,Interstellar Travel and Navigation,2,8.7
3,445,Neurotechnology and Mind Control,2,9
3,445,Neurotechnology and Mind Control,2,8
3,445,Neurotechnology and Mind Control,2,9.5
3,445,Neurotechnology and Mind Control,2,8
3,445,Quantum Physics and Time Manipulation,1,10
3,445,Quantum Physics and Time Manipulation,1,8.5
3,445,Quantum Physics and Time Manipulation,1,9
3,445,Quantum Physics and Time Manipulation,1,7
3,445,Quantum Physics and Time Manipulation,1,10.5
3,445,Quantum Physics and Time Manipulation,1,6
3,445,Space Law and Ethics,2,1.1
3,445,Space Law and Ethics,2,4.2
3,445,Space Law and Ethics,2,7.8
3,445,Virtual Reality and Simulated Environments,1,7.5
3,445,Virtual Reality and Simulated Environments,1,11
3,445,Virtual Reality and Simulated Environments,1,10.5
3,445,Virtual Reality and Simulated Environments,1,13
3,445,Virtual Reality and Simulated Environments,1,13.5
3,445,Virtual Reality and Simulated Environments,1,11
3,445,Virtual Reality and Simulated Environments,1,13
3,445,Xenobiology and Extraterrestrial Life,1,9.75
3,445,Xenobiology and Extraterrestrial Life,1,13.25
3,445,Xenobiology and Extraterrestrial Life,1,6.25
3,445,Xenobiology and Extraterrestrial Life,1,12.5
3,445,Xenobiology and Extraterrestrial Life,1,14
3,459,Artificial Intelligence and Robotics,1,13.5
3,459,Artificial Intelligence and Robotics,1,15.5
3,459,Artificial Intelligence and Robotics,1,13
3,459,Artificial Intelligence and Robotics,1,9
3,459,Artificial Intelligence and Robotics,1,14
3,459,Astroengineering and Planetary Colonization,1,19
3,459,Astroengineering and Planetary Colonization,1,14.5
3,459,Astroengineering and Planetary Colonization,1,14
3,459,Cybernetics and Human Augmentation,2,10.75
3,459,Cybernetics and Human Augmentation,2,13.75
3,459,Cybernetics and Human Augmentation,2,11.75
3,459,Cybernetics and Human Augmentation,2,14.25
3,459,Cybernetics and Human Augmentation,2,14.5
3,459,Cybernetics and Human Augmentation,2,12
3,459,Energy Harvesting and Sustainability,2,9.5
3,459,Energy Harvesting and Sustainability,2,15
3,459,Energy Harvesting and Sustainability,2,10.5
3,459,Energy Harvesting and Sustainability,2,11
3,459,Energy Harvesting and Sustainability,2,13
3,459,Energy Harvesting and Sustainability,2,11
3,459,Energy Harvesting and Sustainability,2,13
3,459,Energy Harvesting and Sustainability,2,11.5
3,459,Energy Harvesting and Sustainability,2,13.5
3,459,Interstellar Travel and Navigation,2,10.7
3,459,Interstellar Travel and Navigation,2,11.9
3,459,Interstellar Travel and Navigation,2,12.9
3,459,Interstellar Travel and Navigation,2,9.9
3,459,Interstellar Travel and Navigation,2,9.3
3,459,Interstellar Travel and Navigation,2,9
3,459,Interstellar Travel and Navigation,2,9.7
3,459,Neurotechnology and Mind Control,2,7.5
3,459,Neurotechnology and Mind Control,2,11
3,459,Neurotechnology and Mind Control,2,8
3,459,Neurotechnology and Mind Control,2,9.5
3,459,Quantum Physics and Time Manipulation,1,11
3,459,Quantum Physics and Time Manipulation,1,8.5
3,459,Quantum Physics and Time Manipulation,1,5.5
3,459,Quantum Physics and Time Manipulation,1,12.5
3,459,Quantum Physics and Time Manipulation,1,14
3,459,Quantum Physics and Time Manipulation,1,6
3,459,Space Law and Ethics,2,6.3
3,459,Space Law and Ethics,2,8.8
3,459,Space Law and Ethics,2,3.2
3,459,Virtual Reality and Simulated Environments,1,9
3,459,Virtual Reality and Simulated Environments,1,9
3,459,Virtual Reality and Simulated Environments,1,11
3,459,Virtual Reality and Simulated Environments,1,11.5
3,459,Virtual Reality and Simulated Environments,1,15
3,459,Virtual Reality and Simulated Environments,1,10.5
3,459,Virtual Reality and Simulated Environments,1,7.5
3,459,Xenobiology and Extraterrestrial Life,1,13.75
3,459,Xenobiology and Extraterrestrial Life,1,15.75
3,459,Xenobiology and Extraterrestrial Life,1,12
3,459,Xenobiology and Extraterrestrial Life,1,10.25
3,459,Xenobiology and Extraterrestrial Life,1,13.25
3,475,Artificial Intelligence and Robotics,1,11.5
3,475,Artificial Intelligence and Robotics,1,13
3,475,Artificial Intelligence and Robotics,1,9
3,475,Artificial Intelligence and Robotics,1,13
3,475,Artificial Intelligence and Robotics,1,6
3,475,Artificial Intelligence and Robotics,1,15.5
3,475,Astroengineering and Planetary Colonization,1,17
3,475,Astroengineering and Planetary Colonization,1,12
3,475,Astroengineering and Planetary Colonization,1,17
3,475,Cybernetics and Human Augmentation,2,13.25
3,475,Cybernetics and Human Augmentation,2,14.25
3,475,Cybernetics and Human Augmentation,2,10
3,475,Cybernetics and Human Augmentation,2,12.5
3,475,Cybernetics and Human Augmentation,2,13.5
3,475,Cybernetics and Human Augmentation,2,13
3,475,Energy Harvesting and Sustainability,2,12.5
3,475,Energy Harvesting and Sustainability,2,14.5
3,475,Energy Harvesting and Sustainability,2,12.5
3,475,Energy Harvesting and Sustainability,2,16.5
3,475,Energy Harvesting and Sustainability,2,17
3,475,Energy Harvesting and Sustainability,2,15
3,475,Energy Harvesting and Sustainability,2,17
3,475,Energy Harvesting and Sustainability,2,11
3,475,Energy Harvesting and Sustainability,2,11.5
3,475,Energy Harvesting and Sustainability,2,11
3,475,Interstellar Travel and Navigation,2,11.7
3,475,Interstellar Travel and Navigation,2,12.5
3,475,Interstellar Travel and Navigation,2,8.2
3,475,Interstellar Travel and Navigation,2,14.3
3,475,Interstellar Travel and Navigation,2,9.7
3,475,Interstellar Travel and Navigation,2,7.5
3,475,Neurotechnology and Mind Control,2,9.5
3,475,Neurotechnology and Mind Control,2,13.5
3,475,Neurotechnology and Mind Control,2,9.5
3,475,Neurotechnology and Mind Control,2,10
3,475,Quantum Physics and Time Manipulation,1,10
3,475,Quantum Physics and Time Manipulation,1,9.5
3,475,Quantum Physics and Time Manipulation,1,9
3,475,Quantum Physics and Time Manipulation,1,15.5
3,475,Quantum Physics and Time Manipulation,1,9
3,475,Space Law and Ethics,2,8.4
3,475,Space Law and Ethics,2,8.5
3,475,Space Law and Ethics,2,4.8
3,475,Virtual Reality and Simulated Environments,1,11.5
3,475,Virtual Reality and Simulated Environments,1,13
3,475,Virtual Reality and Simulated Environments,1,15
3,475,Virtual Reality and Simulated Environments,1,9.5
3,475,Virtual Reality and Simulated Environments,1,11
3,475,Virtual Reality and Simulated Environments,1,18.5
3,475,Virtual Reality and Simulated Environments,1,6.5
3,475,Xenobiology and Extraterrestrial Life,1,11.25
3,475,Xenobiology and Extraterrestrial Life,1,11.25
3,475,Xenobiology and Extraterrestrial Life,1,9.75
3,475,Xenobiology and Extraterrestrial Life,1,13.75
3,475,Xenobiology and Extraterrestrial Life,1,16.5
3,479,Artificial Intelligence and Robotics,1,12
3,479,Artificial Intelligence and Robotics,1,9.5
3,479,Artificial Intelligence and Robotics,1,15.5
3,479,Artificial Intelligence and Robotics,1,7.5
3,479,Artificial Intelligence and Robotics,1,12.5
3,479,Artificial Intelligence and Robotics,1,14.5
3,479,Astroengineering and Planetary Colonization,1,8.5
3,479,Astroengineering and Planetary Colonization,1,11
3,479,Astroengineering and Planetary Colonization,1,17
